logFCS,logFCS_predict
4.0775375,3.7065511
4.2766662,3.6733091
4.3502779,3.6733091
3.7612002,3.6733091
4.2341065,3.6733091
3.5695326,3.6733091
4.0690269,3.6733091
3.8286414,3.6733091
4.1108737,3.6733091
4.356709,3.6733091
4.1588831,3.6733091
3.9702919,3.6733091
4.051785,3.6733091
3.583519,3.6733091
4.1026435,3.6733091
4.0073333,3.6733091
3.7376697,3.6733091
3.4499876,3.6733091
3.7376697,3.6203535
3.1780539,3.6203535
3.4657359,3.6203535
3.0445225,3.6203535
3.48124,3.6203535
3.8918202,3.6203535
4.2195077,3.6203535
4.0604429,3.6203535
4.0073333,3.6203535
3.9318256,3.6203535
3.7612002,3.6203535
4.1510401,3.6203535
3.9120231,3.6203535
3.2958369,3.6203535
3.5695326,3.6203535
4.0690269,3.6203535
3.9318256,3.6203535
3.7256935,3.6400146
3.48124,3.6400146
3.6888795,3.6400146
3.6888795,3.6400146
4.3307333,3.6400146
3.4177268,3.6564257
3.1780539,3.65154
3.3141861,3.6689429
3.8286414,3.5970788
3.9120231,3.5970788
4.0604429,3.5970788
3.9982007,3.5970788
4.4773369,3.5970788
4.0342407,3.5970788
4.1108737,3.5970788
4.0775375,3.5970788
3.9512436,3.5970788
4.2195077,3.5970788
3.7954891,3.5970788
3.4011974,3.5970788
3.6763008,3.5970788
4.0073333,3.5970788
3.4657359,3.5970788
4.1510401,3.5970788
4.3502779,3.5970788
3.7954891,3.5970788
3.8286414,3.6315424
4.1026435,3.6844099
3.9796817,3.6387701
3.7376697,3.6387701
3.5553482,3.6387701
3.7841897,3.6387701
3.2771447,3.6387701
3.9702919,3.6387701
3.7612002,3.6387701
3.9889841,3.6387701
3.8394523,3.6387701
3.9219732,3.6387701
3.8066626,3.6387701
3.8066626,3.6387701
3.6888795,3.6387701
3.7612002,3.6387701
4.0604429,3.6387701
3.9512436,3.6387701
4.2121277,3.6387701
3.6375861,3.6387701
3.8066626,3.7778642
4.2835865,4.0053244
4.3307333,4.0053244
3.583519,4.0053244
3.6888795,4.0053244
4.0430512,4.0053244
4.356709,4.0053244
3.7376697,4.0053244
3.713572,4.0053244
3.9120231,4.0053244
4.0859761,4.0053244
3.6888795,4.0053244
3.9019728,4.0053244
3.9219732,4.0053244
3.3672957,4.0053244
3.9318256,4.0053244
3.7612002,4.0053244
4.1588831,3.887841
4.0604429,3.8396471
4.3307333,3.8396471
4.2341065,3.8396471
3.8501475,3.8396471
3.2958369,3.8396471
3.6375861,3.8396471
4.3944492,3.8396471
3.5553482,3.8396471
4.1108737,3.8396471
3.4657359,3.8396471
4.2046928,3.8396471
4.3694477,3.8396471
3.624341,3.8396471
3.3672957,3.5520797
4.0073333,3.5520797
3.3141861,3.5520797
4.6051702,3.5520797
4.1431346,3.5520797
3.9120231,3.5520797
3.7612002,3.5520797
3.5553482,3.5520797
4.051785,3.5520797
3.5409594,3.5520797
3.8918202,3.5520797
3.2386785,3.5520797
4.1743875,3.5520797
3.5553482,3.5520797
3.7376697,3.5520797
3.4657359,3.5520797
3.1780539,3.5520797
3.4499876,3.5520797
3.5973122,3.5520797
3.4339871,3.5506289
3.5115454,3.5506289
3.3499041,3.5506289
3.5263605,3.5506289
3.1354942,3.5506289
3.0910425,3.5506289
4.4308167,3.5506289
3.4657359,3.5506289
3.1780539,3.5506289
3.0445225,3.5506289
3.3322046,3.5506289
3.1780539,3.5506289
3.48124,3.5506289
3.2386785,3.5506289
3.1135154,3.5506289
3.4965076,3.5506289
3.6888795,3.5506289
3.6635616,3.8833566
3.7841897,3.6742394
4.6821313,3.6742394
4.0775375,3.6742394
3.7841897,3.5921609
3.2580965,3.5921609
3.6635616,3.5921609
3.3141861,3.5921609
3.8501475,3.5921609
3.9608133,3.5921609
3.5263605,3.5921609
3.5115454,3.5921609
3.5553482,3.5921609
3.1780539,3.5921609
3.6506581,3.5921609
3.4657359,3.5921609
3.2580965,3.5921609
3.4965076,3.5921609
3.5409594,3.5921609
3.7612002,3.5921609
3.8177123,3.5921609
3.5973122,3.6555693
3.6506581,3.6555693
4.1271343,3.6555693
3.0445225,3.6555693
3.6109178,3.6555693
4.1743875,3.6555693
4.4308167,3.6555693
3.3672957,3.6555693
4.0604429,3.6555693
3.6109178,3.6555693
3.4011974,3.6555693
3.0445225,3.6555693
3.3141861,3.6555693
3.4011974,3.6555693
3.583519,3.6555693
3.7727609,3.6555693
4.2046928,3.6555693
3.4657359,3.6555693
3.3672957,3.6555693
3.6635616,3.6555693
3.5695326,3.6555693
3.624341,3.5800037
3.2386785,3.5800037
3.871201,3.5800037
3.7376697,3.5800037
3.0445225,3.5800037
3.198673,3.5800037
3.7256935,3.5800037
4.2484951,3.5800037
3.1780539,3.5800037
3.8394523,3.5800037
3.8501475,3.5800037
4.0430512,3.5800037
3.8607297,3.5800037
3.3322046,3.5800037
3.5973122,3.6838045
3.7256935,3.6838045
3.5695326,3.6838045
3.7612002,3.6838045
3.9318256,3.6838045
3.7376697,3.6838045
3.1780539,3.6838045
3.6375861,3.6838045
3.583519,3.6838045
3.6375861,3.6838045
3.7013021,3.6838045
3.8286414,3.6838045
3.6109178,3.6838045
4.4773369,3.6838045
3.713572,3.6838045
3.5695326,3.6838045
4.3307333,3.6838045
3.4657359,3.6838045
4.4773369,3.538234
3.4011974,3.538234
3.8066626,3.6026766
3.4339871,3.6026766
4.3372908,3.6026766
3.9702919,3.6026766
3.5553482,3.6026766
3.1354942,3.6026766
3.4177268,3.6026766
3.8501475,3.6026766
3.7954891,3.6026766
3.4339871,3.6026766
4.0253515,3.6026766
3.5115454,3.6026766
3.4499876,3.6026766
3.7495041,3.6026766
3.6635616,3.6026766
3.7495041,3.6199467
4.0430512,3.6199467
3.6888795,3.6199467
3.8066626,3.6199467
4.3820267,3.6199467
3.8918202,3.6199467
3.5115454,3.6199467
3.871201,3.6199467
3.3672957,3.6199467
3.5409594,3.6199467
3.3322046,3.6199467
4.2046928,3.6199467
3.0910425,3.6199467
3.5553482,3.6199467
3.4011974,3.6199467
3.6635616,3.6199467
3.0445225,3.6199467
3.3141861,3.5272727
4.0342407,3.5272727
3.6763008,3.5272727
3.2958369,3.5272727
3.3672957,3.5272727
3.4657359,3.5272727
3.5973122,3.5272727
3.6888795,3.5272727
3.8066626,3.5272727
3.0445225,3.5272727
3.6763008,3.5272727
3.0445225,3.5272727
3.2958369,3.5272727
3.068053,3.5272727
3.198673,3.5272727
3.6109178,3.6440303
4.2195077,3.6440303
3.4011974,3.6440303
3.5409594,3.6440303
3.583519,3.6440303
3.5973122,3.6440303
3.4177268,3.6440303
3.3499041,3.6440303
3.5409594,3.6440303
3.5263605,3.6440303
4.5325994,3.6440303
3.3499041,3.6440303
3.4339871,3.6440303
3.4011974,3.6440303
3.7612002,3.6440303
3.4657359,3.6440303
3.5263605,3.6440303
3.624341,3.6891246
3.8394523,3.6891246
3.6109178,3.6891246
2.7080503,3.6891246
3.7256935,3.6891246
3.8815639,3.6891246
3.7612002,3.6891246
3.6375861,3.6891246
3.9318256,3.6891246
3.6888795,3.6891246
3.2958369,3.6891246
3.4339871,3.6891246
3.8607297,3.6891246
3.8918202,3.6891246
3.7841897,3.6891246
3.9889841,3.6891246
3.8918202,3.8685219
4.4543471,4.0812101
3.713572,4.0812101
4.3307333,4.0812101
3.9702919,4.0812101
3.6888795,3.9982369
4.2626801,3.9982369
3.9120231,3.9982369
3.4657359,3.9982369
3.4177268,4.0125694
4.4426513,4.0125694
4.5432949,4.2421246
4.5432949,4.2421246
3.9019728,4.1916413
4.59512,4.1916413
3.7841897,4.1583185
3.7376697,4.1583185
3.7495041,4.1583185
4.5325994,4.0401783
4.0430512,4.0401783
4.3438053,4.0401783
4.2046928,4.0401783
4.2195077,4.0401783
4.4773369,4.0401783
4.0253515,4.0401783
3.8918202,4.0401783
4.1108737,4.0401783
4.1896548,3.9201334
3.8066626,3.9201334
3.6763008,3.9201334
3.8918202,3.9201334
3.2958369,3.9201334
4.0073333,3.9201334
4.3174882,3.9201334
3.624341,3.9201334
3.9889841,3.9201334
3.9608133,3.9201334
4.5432949,3.9201334
3.8177123,3.9201334
4.1896548,3.9201334
3.8501475,3.9201334
4.5747108,3.9201334
4.2626801,3.8437738
3.3141861,3.8437738
3.3322046,3.8437738
3.7954891,3.8437738
3.6763008,3.8515172
4.2413268,3.8515172
3.7954891,3.8515172
3.7612002,3.8498135
3.8501475,3.8498135
3.9889841,3.8498135
4.3438053,3.8498135
4.0943446,3.9342828
3.713572,3.9342828
4.2268338,3.6453271
4.2484951,3.6453271
3.8607297,3.6453271
4.1108737,3.6453271
3.9889841,3.6453271
3.2958369,3.6453271
3.6888795,3.6453271
3.5409594,3.6453271
3.9120231,3.6453271
4.0073333,3.6453271
3.9415817,3.6453271
4.1271343,3.6453271
3.9608133,3.6453271
3.9889841,3.6453271
3.6635616,3.6453271
3.8815639,3.6453271
4.1108737,3.6453271
3.8286414,3.6656244
3.4177268,3.6656244
3.7612002,3.6656244
3.9608133,3.6656244
3.9608133,3.6656244
4.3040652,3.6656244
3.9889841,3.6656244
3.624341,3.6656244
3.9982007,3.6656244
4.2904596,3.6656244
3.7841897,3.6716583
3.4657359,3.6716583
3.871201,3.6716583
4.1588831,3.6716583
4.1972017,3.6716583
3.2958369,3.6716583
4.2484951,3.6716583
3.9608133,3.6716583
3.8286414,3.6716583
4.0943446,3.6716583
4.2121277,3.6716583
3.871201,3.6716583
3.7612002,3.6716583
3.5553482,3.6716583
3.9019728,3.6716583
3.8286414,3.6716583
4.2195077,3.6948063
4.1026435,3.7370646
3.7376697,3.7370646
4.7184987,3.7370646
4.0859761,3.7370646
3.9318256,3.7370646
3.9702919,3.7370646
3.4499876,3.7370646
3.48124,3.7370646
3.7954891,3.7370646
4.0690269,3.7370646
3.4965076,3.7370646
3.9702919,3.7370646
4.1108737,3.7370646
4.1431346,3.7370646
4.5432949,3.7370646
3.9702919,3.7370646
4.1351666,3.7370646
3.713572,3.7370646
3.7612002,3.7370646
3.7256935,3.7370646
3.4657359,3.6083214
4.3438053,3.6083214
3.3322046,3.6083214
3.9318256,3.6083214
4.2046928,3.6083214
3.9318256,3.6083214
3.5553482,3.6083214
3.1780539,3.6083214
3.3141861,3.6083214
3.7727609,3.6083214
3.6375861,3.6083214
3.8607297,3.6083214
3.713572,3.6083214
3.6888795,3.6083214
3.7256935,3.6083214
4.2341065,3.6083214
3.4965076,3.6083214
3.5695326,3.6083214
2.9957323,3.6083214
3.7376697,3.6083214
3.7954891,3.5751364
3.8286414,3.6263716
3.5115454,3.5563097
3.9702919,3.5563097
3.7727609,3.5563097
4.0604429,3.5563097
3.6763008,3.5563097
4.0342407,3.6263716
3.7727609,3.5563097
3.9019728,3.6263716
4.0073333,3.5563097
3.7376697,3.5563097
3.7727609,3.5563097
3.9415817,3.5563097
3.6635616,3.5563097
4.4308167,3.5563097
4.1026435,3.6263716
3.5263605,3.5563097
3.5409594,3.635581
4.0430512,3.635581
4.1896548,3.635581
3.6375861,3.635581
3.7841897,3.635581
3.583519,3.7056429
3.583519,3.635581
4.1820502,3.635581
4.0430512,3.635581
3.6888795,3.635581
3.2958369,3.7056429
4.1271343,3.635581
3.3843904,3.635581
3.5553482,3.635581
3.1570003,3.7549746
3.7376697,3.6283917
3.5553482,3.6283917
3.2386785,3.6283917
4.1351666,3.6283917
3.4011974,3.6283917
3.6506581,3.6283917
3.3322046,3.6283917
3.2386785,3.6283917
3.3499041,3.6283917
4.0859761,3.6283917
3.8815639,3.6283917
3.8177123,3.6283917
4.6249728,3.6283917
4.3820267,3.6283917
3.8286414,3.6283917
3.6506581,3.6283917
3.9120231,3.6283917
4.2904596,3.6283917
3.48124,3.6283917
4.4659081,3.6283917
3.7013021,3.6283917
4.4998097,4.0523853
4.2195077,4.0523853
4.6443911,3.8011596
3.48124,3.7227736
3.9512436,3.7368717
3.713572,3.7368717
3.583519,3.7368717
4.2341065,3.7368717
3.713572,3.7368717
4.0430512,3.7368717
3.8286414,3.7368717
3.8918202,3.7368717
3.713572,3.7368717
4.1588831,3.7368717
4.1666651,3.7368717
3.6635616,3.7368717
3.2958369,3.7368717
3.713572,3.7368717
3.9120231,4.022706
3.7612002,4.022706
3.9702919,4.022706
3.5409594,4.022706
4.6634393,4.022706
4.0430512,4.022706
3.9889841,4.022706
3.9219732,4.022706
4.3174882,4.022706
4.6347289,4.022706
4.1431346,4.022706
3.9120231,4.022706
4.1271343,4.022706
4.3438053,4.022706
3.6375861,3.718713
3.8286414,3.718713
3.7612002,3.6889002
3.3499041,3.6889002
3.4339871,3.8066549
3.6635616,3.8066549
3.7612002,3.8066549
4.3307333,3.8066549
4.4426513,3.8066549
3.7841897,3.8066549
4.2195077,3.8066549
3.8066626,3.8066549
3.6763008,3.8066549
3.8286414,3.8066549
4.4367514,3.8066549
3.713572,3.8066549
3.7727609,3.8066549
3.713572,3.8066549
3.4499876,3.8066549
3.7954891,3.9450164
3.4965076,3.9450164
4.2268338,3.9450164
3.5263605,3.9450164
4.0604429,3.9450164
3.5115454,3.9450164
4.2556129,3.9450164
3.9512436,3.9450164
4.7004805,3.9450164
3.624341,3.9450164
4.2626801,3.9450164
3.8286414,3.9450164
4.3174882,3.9450164
3.9512436,3.6437619
4.2556129,3.6437619
3.6888795,3.6437619
4.1972017,3.6437619
3.5973122,3.6437619
3.4965076,3.6437619
3.2771447,3.6437619
4.2413268,3.6437619
4.2121277,3.6437619
3.6506581,3.6437619
3.7727609,3.6437619
3.8286414,3.6437619
3.9019728,3.6437619
4.1351666,3.6437619
3.4011974,3.6437619
3.8918202,3.786819
3.2188759,3.786819
4.0775375,3.786819
3.5553482,3.786819
3.4965076,3.786819
3.7954891,3.786819
3.9415817,3.786819
3.5553482,3.786819
3.7376697,3.786819
3.9318256,3.786819
3.7841897,3.786819
3.7841897,3.786819
3.6109178,3.786819
3.6109178,3.786819
3.7495041,3.786819
4.0163832,3.9644618
4.6634393,3.9644618
3.2188759,3.9644618
3.8066626,3.4585614
3.583519,3.5286233
3.5553482,3.4585614
3.6375861,3.4585614
3.6375861,3.4585614
3.8501475,3.4585614
3.9982007,3.4585614
3.5695326,3.4585614
3.583519,3.4585614
3.8177123,3.4585614
3.4965076,3.4585614
3.3141861,3.4585614
4.0253515,3.4585614
4.2046928,3.4585614
3.4657359,3.4585614
4.0943446,3.4585614
3.9512436,3.4585614
3.8501475,3.4585614
3.5409594,3.4984472
4.4067192,3.4984472
4.0253515,3.4984472
3.2188759,3.4984472
4.0163832,3.4984472
3.4499876,3.4984472
3.7376697,3.4984472
4.0342407,3.4984472
3.3672957,3.4984472
4.0073333,3.4984472
3.9796817,3.5685091
3.3322046,3.4984472
4.1271343,3.4984472
3.8394523,3.4984472
3.9889841,3.8993006
4.1026435,3.7326176
4.1820502,3.7326176
4.3694477,3.7326176
3.9120231,3.7326176
3.7612002,3.7326176
4.3241324,3.7326176
4.1588831,3.7326176
3.9512436,3.7326176
3.2771447,3.7326176
4.0342407,3.7326176
4.2626801,3.7326176
3.3322046,3.7326176
4.1351666,3.7326176
4.0430512,3.7326176
4.3694477,3.7326176
3.5695326,3.7326176
4.2626801,3.7326176
4.0775375,3.6837635
3.7376697,3.6837635
3.8066626,3.6837635
4.0430512,3.6837635
3.9889841,3.6837635
3.4657359,3.6837635
3.5263605,3.6837635
3.9120231,3.6837635
4.1896548,3.6837635
3.7612002,3.6837635
3.9318256,3.6837635
3.9120231,3.6837635
4.0775375,3.6837635
3.5973122,3.6837635
4.0342407,3.6837635
3.8177123,3.6837635
3.3843904,3.6837635
3.4499876,3.6837635
4.2046928,3.6837635
3.4011974,3.6902514
3.9702919,3.7763121
3.7841897,3.7308452
3.7727609,3.7308452
3.4177268,3.7308452
3.8177123,3.7308452
3.5973122,3.7308452
3.713572,3.7308452
4.0690269,3.7308452
4.1026435,3.7308452
3.5263605,3.7308452
4.0690269,3.7308452
4.1431346,3.7308452
4.3040652,3.7308452
3.3322046,3.7308452
3.8394523,3.7105191
3.8501475,3.7105191
3.5115454,3.7105191
3.5263605,3.7105191
3.7727609,3.7105191
3.5263605,3.7105191
3.7954891,3.7105191
3.8286414,3.7105191
3.9120231,3.7105191
3.5695326,3.7105191
3.6635616,3.7105191
3.3141861,3.7105191
3.7376697,3.7105191
4.6051702,3.7105191
3.4657359,3.7105191
3.5553482,3.7105191
3.6635616,3.7105191
3.9318256,3.7105191
3.4011974,3.8067229
4.1351666,3.8067229
4.4773369,3.8067229
4.6347289,4.1204824
3.6635616,3.934835
4.6347289,3.934835
4.1351666,3.934835
4.1588831,3.934835
3.8815639,3.934835
3.6109178,3.934835
4.5747108,3.934835
4.2484951,3.934835
4.1896548,3.864773
4.4485164,4.1784415
3.6375861,4.1784415
3.9019728,4.1784415
4.0430512,4.1784415
4.2195077,4.1784415
4.4067192,4.1784415
4.5108595,4.1784415
4.1588831,4.1784415
4.0253515,4.1784415
4.1431346,4.1784415
3.9120231,4.1784415
4.1743875,4.1784415
4.3438053,4.1784415
4.5432949,4.1784415
3.48124,4.1784415
4.4426513,4.1784415
4.2341065,4.1784415
3.6375861,4.1784415
3.7013021,4.1037126
3.583519,3.8615298
4.356709,3.8615298
3.6375861,3.8615298
3.583519,3.8615298
3.583519,3.8615298
4.2195077,3.8615298
4.1431346,3.8615298
4.2766662,3.8615298
3.9318256,3.8615298
3.7612002,3.8615298
4.3307333,3.8615298
3.7841897,3.8615298
3.5553482,3.8615298
3.9608133,3.8615298
3.4965076,3.8615298
4.3820267,3.8615298
4.5643482,3.8748744
4.2195077,3.8748744
3.3322046,3.8748744
3.6506581,3.8748744
,3.8748744
4.5432949,3.8748744
3.7727609,3.8748744
3.7495041,3.8748744
3.6888795,3.8748744
4.6821313,3.8748744
4.0775375,3.8748744
4.1743875,3.8748744
4.3820267,3.9305768
3.8501475,4.0499969
3.6635616,3.8979828
4.0430512,3.8979828
4.4886365,4.0079536
3.6635616,4.0079536
4.2484951,4.0079536
4.6051702,4.0079536
4.0775375,4.0079536
4.0253515,4.0079536
4.5432949,4.0079536
4.4659081,4.0079536
3.5973122,4.0079536
3.8918202,4.0079536
4.1431346,4.0079536
4.4886365,4.4651513
4.2195077,4.4651513
3.7841897,4.4651513
4.6249728,4.4651513
4.0253515,4.4651513
3.871201,4.4651513
4.5432949,4.4651513
3.5263605,4.4651513
4.2046928,4.4651513
4.3820267,4.4651513
4.5108595,4.4651513
3.9889841,4.4651513
4.3174882,4.4651513
4.4773369,4.4651513
4.7184987,4.4651513
4.3694477,4.4651513
3.871201,3.8493288
3.5263605,3.8943222
3.8815639,3.9039845
4.4543471,4.0980339
3.4657359,3.6229894
4.0342407,3.8209801
4.3174882,3.6195769
3.624341,3.6991892
3.7841897,3.7985311
4.0859761,4.0233779
4.0943446,4.0233779
4.4006028,4.5235128
3.8501475,4.0975652
3.871201,3.9651287
3.6375861,4.2045417
4.5217886,4.2045417
4.1271343,4.2045417
3.6888795,3.703723
4.2626801,3.8438468
3.3499041,3.8438468
4.1510401,3.7162135
3.2771447,3.7162135
4.1588831,3.7162135
3.5553482,3.6203535
4.4067192,3.6660881
4.0690269,3.6660881
3.7376697,3.6660881
3.713572,3.6660881
3.5973122,3.6660881
4.0073333,3.7527847
3.7612002,3.7527847
4.0859761,3.6786051
4.1510401,3.6412048
3.9318256,3.6412048
4.051785,3.6412048
3.7841897,3.5144501
3.8286414,3.5144501
4.2046928,3.5498285
3.9120231,4.0053244
3.9512436,4.0053244
4.2696977,3.6838045
3.7954891,3.6626647
3.9415817,4.2108626
4.1896548,4.1916413
3.4965076,3.5626743
3.9120231,3.6499586
4.2696977,3.5050745
4.4998097,3.5659721
4.1510401,3.6849127
4.1896548,3.6285398
4.4426513,3.7227736
4.5379615,3.5614994
4.3107991,3.5614994
4.1431346,3.8825824
3.7841897,3.578589
4.0073333,3.578589
4.0775375,3.6607604
4.3174882,3.786819
3.5695326,3.3981616
4.5272088,3.8292387
3.871201,3.6003835
4.356709,3.609427
3.9120231,3.7105191
3.624341,3.7105191
3.8177123,3.7164748
4.3944492,3.9900205
3.5263605,3.864773
4.59512,3.864773
4.6051702,4.1667976
3.6635616,4.1063981
4.1588831,4.1083798
4.2626801,4.0137601
4.4543471,4.1040897
4.1743875,4.1040897
4.356709,4.1040897
3.9318256,3.7920244
4.356709,3.9470451
4.2121277,3.6229894
4.0943446,3.7888687
4.7184987,4.533175
4.6821313,4.5235128
4.4067192,3.9554663
4.5747108,3.8535092
4.2341065,3.8176467
4.2341065,3.6733091
4.1743875,3.6733091
3.9889841,3.6203535
4.4773369,3.6881056
4.3438053,3.7136016
4.2766662,3.7136016
3.6109178,4.0053244
4.0073333,3.887841
4.0430512,3.887841
3.2580965,3.5520797
3.9019728,3.5506289
4.1108737,3.6838045
3.4965076,3.6626647
3.6109178,3.5272727
4.2341065,3.5977201
4.4773369,4.6716232
4.4998097,3.7159412
4.051785,3.5659721
4.1026435,3.6452432
3.871201,3.74417
4.4998097,3.5882514
4.1190372,3.6701677
4.0775375,3.6607833
4.051785,3.6891513
4.1431346,3.7105191
4.1820502,3.8481865
4.5108595,4.1063981
4.5432949,4.118042
4.0430512,4.1137519
4.4426513,4.1137519
4.2046928,3.8605149
3.713572,4.3674431
3.871201,3.9982369
4.59512,4.4047518
