logFCS,logFCS_new
3.7612002,3.6818531
4.2341065,3.690171
3.5695326,3.690171
4.0690269,3.690171
3.8286414,3.690171
4.1108737,3.690171
4.356709,3.690171
4.1588831,3.690171
3.9702919,3.690171
4.051785,3.690171
3.583519,3.690171
4.1026435,3.690171
4.0073333,3.690171
3.7376697,3.6259458
3.4499876,3.690171
3.7376697,3.6818531
3.1780539,3.690171
3.4657359,3.690171
3.0445225,3.690171
3.48124,3.690171
3.8918202,3.690171
4.2195077,3.690171
4.0604429,3.690171
4.0073333,3.690171
3.9318256,3.690171
3.7612002,3.690171
4.1510401,3.6844027
3.9120231,3.690171
3.2958369,3.690171
3.5695326,3.690171
4.0690269,3.690171
3.9318256,3.690171
3.7256935,3.690171
3.48124,3.690171
3.6888795,3.690171
3.6888795,3.690171
4.3307333,3.690171
3.4177268,3.690171
3.1780539,3.6207383
3.3141861,3.7189288
3.8286414,3.7189288
3.9120231,3.7189288
4.0604429,3.7189288
3.9982007,3.7189288
4.4773369,3.7189288
4.0342407,3.7189288
4.1108737,3.7189288
4.0775375,3.7189288
3.9512436,3.7189288
4.2195077,3.7189288
3.7954891,3.7189288
3.4011974,3.7189288
3.6763008,3.8274279
4.0073333,3.7189288
3.4657359,3.7075934
4.1510401,3.7189288
4.3502779,3.7587776
3.7954891,3.7189288
3.8286414,3.7189288
4.1026435,3.7587776
3.9796817,3.7587776
3.7376697,3.7587776
3.5553482,3.7587776
3.7841897,3.7587776
3.2771447,3.7249894
3.9702919,3.7587776
3.7612002,3.7587776
3.9889841,3.7587776
3.8394523,3.7075934
3.9219732,3.7587776
3.8066626,3.7587776
3.8066626,3.7587776
3.6888795,3.7587776
3.7612002,3.7587776
4.0604429,3.7587776
3.9512436,3.7587776
4.2121277,3.7587776
3.6375861,3.7587776
3.8066626,3.7587776
4.2835865,3.7075934
4.3307333,3.7075934
3.583519,3.7403669
3.6888795,3.7075934
4.0430512,3.690171
4.356709,3.7075934
3.7376697,3.7075934
3.713572,3.7075934
3.9120231,3.7075934
4.0859761,3.6259458
3.6888795,3.7587776
3.9019728,3.7075934
3.9219732,3.7075934
3.3672957,3.7047019
3.9318256,3.7403669
3.7612002,3.7075934
4.1588831,3.7075934
4.0604429,3.7075934
4.3307333,3.7075934
4.2341065,3.7075934
3.8501475,3.7075934
3.2958369,3.7075934
3.6375861,3.7631187
4.3944492,3.7075934
3.5553482,3.7075934
4.1108737,3.7075934
3.4657359,3.7075934
4.2046928,3.7075934
4.3694477,3.6818531
3.624341,3.7075934
3.3672957,3.7075934
4.0073333,3.7075934
3.3141861,3.7075934
4.6051702,3.649802
4.1431346,3.7075934
3.9120231,3.7075934
3.7612002,3.7075934
3.5553482,3.7075934
4.051785,3.7075934
3.5409594,3.7075934
3.8918202,3.7075934
3.2386785,3.7075934
4.1743875,3.7075934
3.5553482,3.7075934
3.7376697,3.7075934
3.4657359,3.7075934
3.1780539,3.7075934
3.4499876,3.7075934
3.5973122,3.7075934
3.4339871,3.7075934
3.5115454,3.7075934
3.3499041,3.704324
3.5263605,3.7075934
3.1354942,3.7075934
3.0910425,3.7075934
4.4308167,3.7075934
3.4657359,3.7075934
3.1780539,3.7075934
3.0445225,3.7075934
3.3322046,3.7075934
3.1780539,3.7075934
3.48124,3.7075934
3.2386785,3.7075934
3.1135154,3.7075934
3.4965076,3.7075934
3.6888795,3.7075934
3.6635616,3.649802
3.7841897,3.7075934
4.6821313,3.7075934
4.0775375,3.7075934
3.7841897,3.7075934
3.2580965,3.7075934
3.6635616,3.7075934
3.3141861,3.7075934
3.8501475,3.7075934
3.9608133,3.7075934
3.5263605,3.7075934
3.5115454,3.7075934
3.5553482,3.7075934
3.1780539,3.7075934
3.6506581,3.7403669
3.4657359,3.7075934
3.2580965,3.7075934
3.4965076,3.7075934
3.5409594,3.7075934
3.7612002,3.7075934
3.8177123,3.7075934
3.5973122,3.7075934
3.6506581,3.7075934
4.1271343,3.7075934
3.0445225,3.7075934
3.6109178,3.7075934
4.1743875,3.7075934
4.4308167,3.7075934
3.3672957,3.7075934
4.0604429,3.7075934
3.6109178,3.7075934
3.4011974,3.7075934
3.0445225,3.7075934
3.3141861,3.7075934
3.4011974,3.7075934
3.583519,3.7075934
3.7727609,3.7075934
4.2046928,3.7075934
3.4657359,3.7075934
3.3672957,3.7075934
3.6635616,3.7075934
3.5695326,3.7075934
3.624341,3.7075934
3.2386785,3.7075934
3.871201,3.7075934
3.7376697,3.7075934
3.0445225,3.7075934
3.198673,3.7075934
3.7256935,3.7075934
4.2484951,3.7075934
3.1780539,3.7075934
3.8394523,3.7075934
3.8501475,3.7075934
4.0430512,3.7075934
3.8607297,3.7075934
3.3322046,3.7075934
3.5973122,3.649802
3.7256935,3.7075934
3.5695326,3.7587776
3.7612002,3.7075934
3.9318256,3.7075934
3.7376697,3.7075934
3.1780539,3.7075934
3.6375861,3.7075934
3.583519,3.7075934
3.6375861,3.7075934
3.7013021,3.7075934
3.8286414,3.7075934
3.6109178,3.7075934
4.4773369,3.7075934
3.713572,3.7403669
3.5695326,3.7075934
4.3307333,3.7075934
3.4657359,3.7075934
4.4773369,3.7075934
3.4011974,3.7075934
3.8066626,3.649802
3.4339871,3.649802
4.3372908,3.649802
3.9702919,3.649802
3.5553482,3.649802
3.1354942,3.649802
3.4177268,3.649802
3.8501475,3.649802
3.7954891,3.649802
3.4339871,3.649802
4.0253515,3.649802
3.5115454,3.649802
3.4499876,3.649802
3.7495041,3.649802
3.6635616,3.649802
3.7495041,3.6259458
4.0430512,3.6259458
3.6888795,3.6259458
3.8066626,3.6259458
4.3820267,3.6259458
3.8918202,3.6259458
3.5115454,3.6259458
3.871201,3.6259458
3.3672957,3.6259458
3.5409594,3.6259458
3.3322046,3.6259458
4.2046928,3.6259458
3.0910425,3.6259458
3.5553482,3.6259458
3.4011974,3.6259458
3.6635616,3.6259458
3.0445225,3.6259458
3.3141861,3.6259458
4.0342407,3.6259458
3.6763008,3.6259458
3.2958369,3.6259458
3.3672957,3.6259458
3.4657359,3.6259458
3.5973122,3.6259458
3.6888795,3.6259458
3.8066626,3.6259458
3.0445225,3.6259458
3.6763008,3.6259458
3.0445225,3.6259458
3.2958369,3.6259458
3.068053,3.6259458
3.198673,3.6259458
3.6109178,3.704324
4.2195077,3.704324
3.4011974,3.704324
3.5409594,3.704324
3.583519,3.704324
3.5973122,3.704324
3.4177268,3.7403669
3.3499041,3.704324
3.5409594,3.704324
3.5263605,3.7631187
4.5325994,3.704324
3.3499041,3.704324
3.4339871,3.704324
3.4011974,3.704324
3.7612002,3.704324
3.4657359,3.704324
3.5263605,3.704324
3.624341,3.7075934
3.8394523,3.704324
3.6109178,3.704324
2.7080503,3.704324
3.7256935,3.704324
3.8815639,3.704324
3.7612002,3.704324
3.6375861,3.704324
3.9318256,3.704324
3.6888795,3.704324
3.2958369,3.704324
3.4339871,3.704324
3.8607297,3.704324
3.8918202,3.704324
3.7841897,3.704324
3.9889841,3.704324
3.8918202,3.704324
4.4543471,3.7403669
3.713572,3.7075934
4.3307333,3.7403669
3.9702919,3.7403669
3.6888795,3.7403669
4.2626801,3.7587776
3.9120231,3.7075934
3.4657359,3.7403669
3.4177268,3.7403669
4.4426513,3.7403669
4.5432949,3.7403669
4.5432949,3.7631187
3.9019728,3.7075934
4.59512,3.7474878
3.7841897,3.7403669
3.7376697,3.7403669
3.7495041,3.7403669
4.5325994,3.7403669
4.0430512,3.7075934
4.3438053,3.7403669
4.2046928,3.7403669
4.2195077,3.7403669
4.4773369,3.7403669
4.0253515,3.7403669
3.8918202,3.7403669
4.1108737,3.7403669
4.1896548,3.7403669
3.8066626,3.7403669
3.6763008,3.6315258
3.8918202,3.7403669
3.2958369,3.7403669
4.0073333,3.7403669
4.3174882,3.7403669
3.624341,3.7403669
3.9889841,3.7403669
3.9608133,3.7403669
4.5432949,3.7403669
3.8177123,3.7403669
4.1896548,3.7403669
3.8501475,3.6818531
4.5747108,3.7403669
4.2626801,3.7403669
3.3141861,3.7403669
3.3322046,3.7403669
3.7954891,3.7047019
3.6763008,3.7403669
4.2413268,3.7403669
3.7954891,3.7403669
3.7612002,3.7403669
3.8501475,3.7403669
3.9889841,3.7403669
4.3438053,3.7403669
4.0943446,3.7671387
3.713572,3.7403669
4.2268338,3.7036867
4.2484951,3.7036867
3.8607297,3.7036867
4.1108737,3.7036867
3.9889841,3.7025435
3.2958369,3.7036867
3.6888795,3.7036867
3.5409594,3.7036867
3.9120231,3.7036867
4.0073333,3.7036867
3.9415817,3.7036867
4.1271343,3.7036867
3.9608133,3.7025435
3.9889841,3.7036867
3.6635616,3.7036867
3.8815639,3.7036867
4.1108737,3.7036867
3.8286414,3.7036867
3.4177268,3.7036867
3.7612002,3.7036867
3.9608133,3.7036867
3.9608133,3.7036867
4.3040652,3.7036867
3.9889841,3.7036867
3.624341,3.7036867
3.9982007,3.7036867
4.2904596,3.7036867
3.7841897,3.7036867
3.4657359,3.7036867
3.871201,3.7036867
4.1588831,3.7036867
4.1972017,3.7036867
3.2958369,3.7036867
4.2484951,3.7403669
3.9608133,3.7036867
3.8286414,3.7036867
4.0943446,3.7036867
4.2121277,3.7005825
3.871201,3.7036867
3.7612002,3.7036867
3.5553482,3.7036867
3.9019728,3.7036867
3.8286414,3.7036867
4.2195077,3.7025435
4.1026435,3.4891229
3.7376697,3.4891229
4.7184987,3.4891229
4.0859761,3.4891229
3.9318256,3.4891229
3.9702919,3.4891229
3.4499876,3.4891229
3.48124,3.4891229
3.7954891,3.4891229
4.0690269,3.4891229
3.4965076,3.4891229
3.9702919,3.7255287
4.1108737,3.4891229
4.1431346,3.4891229
4.5432949,3.4891229
3.9702919,3.4891229
4.1351666,3.4891229
3.713572,3.4891229
3.7612002,3.4891229
3.7256935,3.4891229
3.4657359,3.4891229
4.3438053,3.4891229
3.3322046,3.4891229
3.9318256,3.4891229
4.2046928,3.4891229
3.9318256,3.4891229
3.5553482,3.4891229
3.1780539,3.4891229
3.3141861,3.4891229
3.7727609,3.4891229
3.6375861,3.4891229
3.8607297,3.4891229
3.713572,3.4891229
3.6888795,3.4891229
3.7256935,3.4891229
4.2341065,3.4891229
3.4965076,3.7403669
3.5695326,3.4891229
2.9957323,3.4891229
3.7376697,3.4891229
3.7954891,3.7147107
3.8286414,3.7403669
3.5115454,3.5605209
3.9702919,3.5605209
3.7727609,3.5605209
4.0604429,3.5605209
3.6763008,3.5605209
4.0342407,3.7474878
3.7727609,3.5605209
3.9019728,3.7047019
4.0073333,3.5605209
3.7376697,3.5605209
3.7727609,3.5605209
3.9415817,3.5605209
3.6635616,3.5605209
4.4308167,3.5605209
4.1026435,3.704324
3.5263605,3.5605209
3.5409594,3.5605209
4.0430512,3.5605209
4.1896548,3.5605209
3.6375861,3.5605209
3.7841897,3.5605209
3.583519,3.7025435
3.583519,3.5605209
4.1820502,3.5605209
4.0430512,3.5605209
3.6888795,3.5605209
3.2958369,3.8274279
4.1271343,3.5605209
3.3843904,3.5605209
3.5553482,3.5605209
3.1570003,3.7259858
3.7376697,3.7259858
3.5553482,3.7259858
3.2386785,3.7259858
4.1351666,3.7259858
3.4011974,3.7259858
3.6506581,3.7259858
3.3322046,3.7259858
3.2386785,3.7259858
3.3499041,3.7259858
4.0859761,3.7259858
3.8815639,3.7259858
3.8177123,3.7259858
4.6249728,3.7259858
4.3820267,3.7259858
3.8286414,3.7047019
3.6506581,3.7259858
3.9120231,3.7259858
4.2904596,3.7259858
3.48124,3.7259858
4.4659081,3.7259858
3.7013021,3.7259858
4.4998097,3.7147107
4.2195077,3.7147107
4.6443911,3.7497933
3.48124,3.7259858
3.9512436,3.7047019
3.713572,3.7047019
3.583519,3.7047019
4.2341065,3.7047019
3.713572,3.7047019
4.0430512,3.7047019
3.8286414,3.7047019
3.8918202,3.7047019
3.713572,3.7047019
4.1588831,3.7047019
4.1666651,3.7047019
3.6635616,3.7047019
3.2958369,3.7047019
3.713572,3.7047019
3.9120231,3.7064605
3.7612002,3.7064605
3.9702919,3.7671387
3.5409594,3.7631187
4.6634393,3.7481427
4.0430512,3.7064605
3.9889841,3.7064605
3.9219732,3.7064605
4.3174882,3.7631187
4.6347289,3.7064605
4.1431346,3.7064605
3.9120231,3.7064605
4.1271343,3.7064605
4.3438053,3.7064605
3.6375861,3.7226799
3.8286414,3.7226799
3.7612002,3.7631187
3.3499041,3.7226799
3.4339871,3.7226799
3.6635616,3.7226799
3.7612002,3.7226799
4.3307333,3.7226799
4.4426513,3.7226799
3.7841897,3.7226799
4.2195077,3.7226799
3.8066626,3.7226799
3.6763008,3.7226799
3.8286414,3.7226799
4.4367514,3.7226799
3.713572,3.7226799
3.7727609,3.7226799
3.713572,3.7226799
3.4499876,3.7226799
3.7954891,3.7226799
3.4965076,3.7226799
4.2268338,3.7226799
3.5263605,3.7226799
4.0604429,3.7226799
3.5115454,3.7226799
4.2556129,3.7226799
3.9512436,3.7481427
4.7004805,3.7047019
3.624341,3.7226799
4.2626801,3.7226799
3.8286414,3.7226799
4.3174882,3.7226799
3.9512436,3.7631187
4.2556129,3.7610698
3.6888795,3.7610698
4.1972017,3.7610698
3.5973122,3.7610698
3.4965076,3.7610698
3.2771447,3.7610698
4.2413268,3.7610698
4.2121277,3.7610698
3.6506581,3.7610698
3.7727609,3.7610698
3.8286414,3.7610698
3.9019728,3.7610698
4.1351666,3.7610698
3.4011974,3.7610698
3.8918202,3.7474878
3.2188759,3.7474878
4.0775375,3.7474878
3.5553482,3.7474878
3.4965076,3.7474878
3.7954891,3.7474878
3.9415817,3.7474878
3.5553482,3.7474878
3.7376697,3.7474878
3.9318256,3.7474878
3.7841897,3.7474878
3.7841897,3.7474878
3.6109178,3.7474878
3.6109178,3.7474878
3.7495041,3.7474878
4.0163832,3.7610698
4.6634393,3.7610698
3.2188759,3.7610698
3.8066626,3.3795037
3.583519,3.7259858
3.5553482,3.3795037
3.6375861,3.3795037
3.6375861,3.3795037
3.8501475,3.3795037
3.9982007,3.3795037
3.5695326,3.3795037
3.583519,3.3795037
3.8177123,3.3795037
3.4965076,3.3795037
3.3141861,3.5605209
4.0253515,3.3795037
4.2046928,3.3795037
3.4657359,3.3795037
4.0943446,3.3795037
3.9512436,3.3795037
3.8501475,3.3795037
3.5409594,3.3795037
4.4067192,3.3795037
4.0253515,3.3795037
3.2188759,3.3795037
4.0163832,3.3795037
3.4499876,3.3795037
3.7376697,3.3795037
4.0342407,3.3795037
3.3672957,3.3795037
4.0073333,3.3795037
3.9796817,3.7474878
3.3322046,3.3795037
4.1271343,3.3795037
3.8394523,3.3795037
3.9889841,3.7332189
4.1026435,3.7226799
4.1820502,3.7226799
4.3694477,3.7332189
3.9120231,3.7226799
3.7612002,3.7226799
4.3241324,3.7226799
4.1588831,3.7226799
3.9512436,3.7332189
3.2771447,3.7226799
4.0342407,3.7226799
4.2626801,3.7226799
3.3322046,3.7226799
4.1351666,3.7332189
4.0430512,3.7226799
4.3694477,3.7226799
3.5695326,3.7226799
4.2626801,3.7226799
4.0775375,3.7141738
3.7376697,3.7141738
3.8066626,3.7141738
4.0430512,3.7141738
3.9889841,3.7141738
3.4657359,3.7141738
3.5263605,3.7141738
3.9120231,3.7141738
4.1896548,3.7141738
3.7612002,3.7141738
3.9318256,3.7141738
3.9120231,3.7141738
4.0775375,3.7047019
3.5973122,3.7141738
4.0342407,3.7141738
3.8177123,3.7047019
3.3843904,3.7141738
3.4499876,3.7141738
4.2046928,3.7141738
3.4011974,3.7332189
3.9702919,3.8387487
3.7841897,3.7005825
3.7727609,3.7005825
3.4177268,3.7005825
3.8177123,3.7403669
3.5973122,3.7005825
3.713572,3.7005825
4.0690269,3.7005825
4.1026435,3.7005825
3.5263605,3.7255287
4.0690269,3.7075934
4.1431346,3.7005825
4.3040652,3.7005825
3.3322046,3.7005825
3.8394523,3.8387487
3.8501475,3.8387487
3.5115454,3.7047019
3.5263605,3.8387487
3.7727609,3.8387487
3.5263605,3.8387487
3.7954891,3.8387487
3.8286414,3.8387487
3.9120231,3.8387487
3.5695326,3.8387487
3.6635616,3.8387487
3.3141861,3.8387487
3.7376697,3.8387487
4.6051702,3.8387487
3.4657359,3.8387487
3.5553482,3.8387487
3.6635616,3.8387487
3.9318256,3.8387487
3.4011974,3.7259858
4.1351666,3.7259858
4.4773369,3.7259858
4.6347289,3.7259858
3.6635616,3.7259858
4.6347289,3.7259858
4.1351666,3.7259858
4.1588831,3.7259858
3.8815639,3.8076038
3.6109178,3.7259858
4.5747108,3.7403669
4.2484951,3.7259858
4.1896548,3.5605209
4.4485164,3.7259858
3.6375861,3.7259858
3.9019728,3.7255287
4.0430512,3.7259858
4.2195077,3.7147107
4.4067192,3.7259858
4.5108595,3.7047019
4.1588831,3.7259858
4.0253515,3.7259858
4.1431346,3.7259858
3.9120231,3.7259858
4.1743875,3.7259858
4.3438053,3.7147107
4.5432949,3.7259858
3.48124,3.7259858
4.4426513,3.7259858
4.2341065,3.7259858
3.6375861,3.7259858
3.7013021,3.7259858
3.583519,3.7631187
4.356709,3.7631187
3.6375861,3.7631187
3.583519,3.7631187
3.583519,3.7631187
4.2195077,3.7226799
4.1431346,3.7403669
4.2766662,3.7631187
3.9318256,3.7631187
3.7612002,3.7631187
4.3307333,3.7631187
3.7841897,3.7047019
3.5553482,3.7631187
3.9608133,3.7631187
3.4965076,3.7631187
4.3820267,3.7631187
4.5643482,3.7631187
4.2195077,3.7631187
3.3322046,3.4891229
3.6506581,3.7631187
,3.7631187
4.5432949,3.7671387
3.7727609,3.7631187
3.7495041,3.7631187
3.6888795,3.7671387
4.6821313,3.6864009
4.0775375,3.7631187
4.1743875,3.7631187
4.3820267,3.7631187
3.8501475,3.6818531
3.6635616,3.7226799
4.0430512,3.7147107
4.4886365,3.7047019
3.6635616,3.7631187
4.2484951,3.7631187
4.6051702,3.7631187
4.0775375,3.7497933
4.0253515,3.7631187
4.5432949,3.7631187
4.4659081,3.7631187
3.5973122,3.7631187
3.8918202,3.7631187
4.1431346,3.7047019
4.4886365,3.7403669
4.2195077,3.7631187
3.7841897,3.7403669
4.6249728,3.7631187
4.0253515,3.7631187
3.871201,3.7631187
4.5432949,3.7631187
3.5263605,3.7631187
4.2046928,3.7631187
4.3820267,3.7631187
4.5108595,3.7631187
3.9889841,3.7631187
4.3174882,3.7631187
4.4773369,3.7481427
4.7184987,3.7631187
4.3694477,3.7631187
3.871201,3.7047019
3.5263605,3.7356951
3.8815639,3.706636
4.4543471,3.6825187
3.4657359,3.706636
4.0342407,3.7725224
4.3174882,3.6825187
3.624341,3.7373402
3.7841897,3.6538639
4.0859761,3.6825187
4.0943446,3.6825187
4.4006028,3.6891229
3.8501475,3.6825187
3.871201,3.6825187
3.6375861,3.6825187
4.5217886,3.6825187
4.1271343,3.6825187
3.6888795,3.3356135
4.2626801,3.6972387
3.3499041,3.6972387
4.1510401,3.6699369
3.2771447,3.6699369
4.1588831,3.6699369
3.5553482,3.6232333
4.4067192,3.6699369
4.0690269,3.6699369
3.7376697,3.6699369
3.713572,3.6699369
3.5973122,3.6699369
4.0073333,3.780232
3.7612002,3.780232
4.0859761,3.6827805
4.1510401,3.6827805
3.9318256,3.6827805
4.051785,3.6827805
3.7841897,3.4074383
3.8286414,3.4074383
4.2046928,3.6891229
3.9120231,3.6232333
3.9512436,3.6891229
4.2696977,3.6891229
3.7954891,3.6891229
3.9415817,3.3550746
4.1896548,3.6891229
3.4965076,3.4717054
3.9120231,3.5166116
4.2696977,3.5166116
4.4998097,3.5503252
4.1510401,3.5483983
4.1896548,3.4686654
4.4426513,3.780232
4.5379615,3.3601148
4.3107991,3.3601148
4.1431346,3.3356135
3.7841897,3.350666
4.0073333,3.3594255
4.0775375,3.3960538
4.3174882,3.6726472
3.5695326,3.1912277
4.5272088,3.5231726
3.871201,3.3374979
4.356709,3.350666
3.9120231,3.7834704
3.624341,3.7834704
3.8177123,3.6571167
4.3944492,3.3611109
3.5263605,3.5483983
4.59512,3.5483983
4.6051702,3.6891229
3.6635616,3.5503252
4.1588831,3.5483983
4.2626801,3.5483983
4.4543471,3.5483983
4.1743875,3.5231726
4.356709,3.5483983
3.9318256,3.6463027
4.356709,3.7700748
4.2121277,3.7153921
4.0943446,3.6371307
4.7184987,3.8188396
4.6821313,3.6701529
4.4067192,3.6701529
4.5747108,3.7026958
4.2341065,3.6701529
4.2341065,3.6512442
4.1743875,3.6512442
3.9889841,3.7356687
4.4773369,3.7356687
4.3438053,3.5680797
4.2766662,3.5680797
3.6109178,3.6830845
4.0073333,3.6830845
4.0430512,3.6830845
3.2580965,3.6830845
3.9019728,3.6830845
4.1108737,3.6830845
3.4965076,3.6830845
3.6109178,3.6004968
4.2341065,3.5101914
4.4773369,3.7356975
4.4998097,3.6830845
4.051785,3.5477047
4.1026435,3.5477047
3.871201,3.5043783
4.4998097,3.3628817
4.1190372,3.5246408
4.0775375,3.472878
4.051785,3.4897928
4.1431346,3.7691431
4.1820502,3.5066388
4.5108595,3.5477047
4.5432949,3.5558631
4.0430512,3.5558631
4.4426513,3.5558631
4.2046928,3.5246408
3.713572,3.3455656
3.871201,3.5874958
4.59512,3.5486407
